15.452000	15.452000	B
15.954000	15.954000	B
15.986000	15.986000	B
16.009000	16.009000	B
16.172000	16.172000	B
16.659000	16.659000	B
16.756000	16.756000	B
17.383000	17.383000	B
17.922000	17.922000	B
18.109000	18.109000	B
18.595000	18.595000	B
18.859000	18.859000	B
18.866000	18.866000	B
18.890000	18.890000	B
18.911000	18.911000	B
19.319000	19.319000	B
19.826000	19.826000	B
19.855000	19.855000	B
19.876000	19.876000	B
20.044000	20.044000	B
20.530000	20.530000	B
20.625000	20.625000	B
20.790000	20.790000	B
20.823000	20.823000	B
21.257000	21.257000	B
21.796000	21.796000	B
21.977000	21.977000	B
22.462000	22.462000	B
22.564000	22.564000	B
22.760000	22.760000	B
23.193000	23.193000	B
23.695000	23.695000	B
23.726000	23.726000	B
23.748000	23.748000	B
23.913000	23.913000	B
24.398000	24.398000	B
25.128000	25.128000	B
25.629000	25.629000	B
25.659000	25.659000	B
25.853000	25.853000	B
26.332000	26.332000	B
26.598000	26.598000	B
27.059000	27.059000	B
27.563000	27.563000	B
27.597000	27.597000	B
27.786000	27.786000	B
28.268000	28.268000	B
28.567000	28.567000	B
28.997000	28.997000	B
29.498000	29.498000	B
29.530000	29.530000	B
29.569000	29.569000	B
29.721000	29.721000	B
30.091000	30.091000	B
30.206000	30.206000	B
30.444000	30.444000	B
30.521000	30.521000	B
30.934000	30.934000	B
31.435000	31.435000	B
31.467000	31.467000	B
31.654000	31.654000	B
32.138000	32.138000	B
32.238000	32.238000	B
32.864000	32.864000	B
33.372000	33.372000	B
33.402000	33.402000	B
33.594000	33.594000	B
34.074000	34.074000	B
34.171000	34.171000	B
34.804000	34.804000	B
35.309000	35.309000	B
35.525000	35.525000	B
36.007000	36.007000	B
36.307000	36.307000	B
36.735000	36.735000	B
37.278000	37.278000	B
37.461000	37.461000	B
37.944000	37.944000	B
38.243000	38.243000	B
38.672000	38.672000	B
39.208000	39.208000	B
39.226000	39.226000	B
39.395000	39.395000	B
39.880000	39.880000	B
40.179000	40.179000	B
40.607000	40.607000	B
41.144000	41.144000	B
41.329000	41.329000	B
41.816000	41.816000	B
41.913000	41.913000	B
42.114000	42.114000	B
42.544000	42.544000	B
43.047000	43.047000	B
43.078000	43.078000	B
43.100000	43.100000	B
43.265000	43.265000	B
43.748000	43.748000	B
44.047000	44.047000	B
44.474000	44.474000	B
44.981000	44.981000	B
45.013000	45.013000	B
45.033000	45.033000	B
45.203000	45.203000	B
45.575000	45.575000	B
45.688000	45.688000	B
45.932000	45.932000	B
45.979000	45.979000	B
46.005000	46.005000	B
63.193000	63.193000	B
63.212000	63.212000	B
67.578000	67.578000	B
67.602000	67.602000	B
69.460000	69.460000	B
69.514000	69.514000	B
69.528000	69.528000	B
74.349000	74.349000	B
75.367000	75.367000	B
76.724000	76.724000	B
76.754000	76.754000	B
76.881000	76.881000	B
77.122000	77.122000	B
77.164000	77.164000	B
77.317000	77.317000	B
77.333000	77.333000	B
77.351000	77.351000	B
77.370000	77.370000	B
77.854000	77.854000	B
78.340000	78.340000	B
78.822000	78.822000	B
79.308000	79.308000	B
79.788000	79.788000	B
80.274000	80.274000	B
80.757000	80.757000	B
81.242000	81.242000	B
81.721000	81.721000	B
82.211000	82.211000	B
82.692000	82.692000	B
83.178000	83.178000	B
83.484000	83.484000	B
83.544000	83.544000	B
83.572000	83.572000	B
83.659000	83.659000	B
84.147000	84.147000	B
84.628000	84.628000	B
85.111000	85.111000	B
85.596000	85.596000	B
86.082000	86.082000	B
86.564000	86.564000	B
87.050000	87.050000	B
87.530000	87.530000	B
88.015000	88.015000	B
88.499000	88.499000	B
88.984000	88.984000	B
89.467000	89.467000	B
89.951000	89.951000	B
90.433000	90.433000	B
90.802000	90.802000	B
90.823000	90.823000	B
90.844000	90.844000	B
90.918000	90.918000	B
91.397000	91.397000	B
91.888000	91.888000	B
92.368000	92.368000	B
92.853000	92.853000	B
93.395000	93.395000	B
93.582000	93.582000	B
94.067000	94.067000	B
94.794000	94.794000	B
95.328000	95.328000	B
95.520000	95.520000	B
96.001000	96.001000	B
96.295000	96.295000	B
96.319000	96.319000	B
96.728000	96.728000	B
97.233000	97.233000	B
97.265000	97.265000	B
97.449000	97.449000	B
97.933000	97.933000	B
98.033000	98.033000	B
