8.044000	8.044000	B
8.781000	8.781000	B
8.792000	8.792000	B
8.835000	8.835000	B
8.848000	8.848000	B
9.965000	9.965000	B
10.037000	10.037000	B
10.051000	10.051000	B
10.715000	10.715000	B
10.774000	10.774000	B
11.869000	11.869000	B
11.894000	11.894000	B
12.632000	12.632000	B
12.675000	12.675000	B
12.686000	12.686000	B
13.803000	13.803000	B
13.893000	13.893000	B
14.554000	14.554000	B
14.610000	14.610000	B
15.735000	15.735000	B
15.769000	15.769000	B
16.461000	16.461000	B
16.471000	16.471000	B
16.514000	16.514000	B
17.642000	17.642000	B
18.394000	18.394000	B
18.408000	18.408000	B
18.450000	18.450000	B
19.576000	19.576000	B
20.299000	20.299000	B
20.312000	20.312000	B
21.483000	21.483000	B
21.571000	21.571000	B
22.233000	22.233000	B
22.249000	22.249000	B
22.291000	22.291000	B
23.417000	23.417000	B
24.137000	24.137000	B
24.194000	24.194000	B
25.324000	25.324000	B
25.397000	25.397000	B
25.410000	25.410000	B
26.075000	26.075000	B
26.089000	26.089000	B
26.111000	26.111000	B
26.131000	26.131000	B
27.254000	27.254000	B
27.995000	27.995000	B
28.034000	28.034000	B
29.131000	29.131000	B
29.448000	29.448000	B
29.464000	29.464000	B
29.645000	29.645000	B
29.664000	29.664000	B
29.686000	29.686000	B
29.941000	29.941000	B
29.957000	29.957000	B
30.446000	30.446000	B
30.742000	30.742000	B
30.775000	30.775000	B
31.068000	31.068000	B
31.098000	31.098000	B
31.775000	31.775000	B
32.008000	32.008000	B
32.977000	32.977000	B
33.216000	33.216000	B
33.334000	33.334000	B
33.697000	33.697000	B
34.894000	34.894000	B
34.955000	34.955000	B
35.610000	35.610000	B
35.854000	35.854000	B
36.816000	36.816000	B
36.866000	36.866000	B
37.059000	37.059000	B
37.175000	37.175000	B
37.536000	37.536000	B
38.689000	38.689000	B
38.815000	38.815000	B
39.449000	39.449000	B
39.689000	39.689000	B
40.650000	40.650000	B
40.895000	40.895000	B
40.980000	40.980000	B
40.996000	40.996000	B
41.012000	41.012000	B
41.139000	41.139000	B
41.376000	41.376000	B
42.574000	42.574000	B
42.621000	42.621000	B
43.291000	43.291000	B
43.537000	43.537000	B
44.509000	44.509000	B
44.540000	44.540000	B
44.825000	44.825000	B
44.871000	44.871000	B
44.922000	44.922000	B
44.944000	44.944000	B
44.965000	44.965000	B
45.081000	45.081000	B
45.174000	45.174000	B
45.184000	45.184000	B
45.300000	45.300000	B
45.318000	45.318000	B
45.346000	45.346000	B
45.354000	45.354000	B
45.389000	45.389000	B
45.401000	45.401000	B
45.424000	45.424000	B
45.602000	45.602000	B
45.803000	45.803000	B
45.880000	45.880000	B
45.919000	45.919000	B
45.925000	45.925000	B
46.097000	46.097000	B
46.178000	46.178000	B
46.258000	46.258000	B
46.286000	46.286000	B
46.322000	46.322000	B
46.416000	46.416000	B
47.131000	47.131000	B
47.378000	47.378000	B
48.336000	48.336000	B
48.575000	48.575000	B
48.887000	48.887000	B
48.900000	48.900000	B
49.002000	49.002000	B
49.016000	49.016000	B
49.047000	49.047000	B
49.409000	49.409000	B
49.471000	49.471000	B
49.485000	49.485000	B
50.256000	50.256000	B
50.333000	50.333000	B
50.974000	50.974000	B
51.216000	51.216000	B
51.279000	51.279000	B
52.171000	52.171000	B
52.415000	52.415000	B
52.888000	52.888000	B
53.107000	53.107000	B
54.055000	54.055000	B
54.095000	54.095000	B
54.170000	54.170000	B
54.809000	54.809000	B
55.054000	55.054000	B
55.133000	55.133000	B
56.017000	56.017000	B
56.246000	56.246000	B
56.302000	56.302000	B
56.467000	56.467000	B
56.727000	56.727000	B
57.929000	57.929000	B
57.982000	57.982000	B
58.646000	58.646000	B
58.898000	58.898000	B
59.848000	59.848000	B
59.923000	59.923000	B
59.939000	59.939000	B
60.041000	60.041000	B
60.088000	60.088000	B
60.574000	60.574000	B
61.775000	61.775000	B
61.837000	61.837000	B
62.488000	62.488000	B
62.736000	62.736000	B
62.842000	62.842000	B
62.855000	62.855000	B
63.690000	63.690000	B
64.655000	64.655000	B
64.705000	64.705000	B
65.016000	65.016000	B
65.185000	65.185000	B
65.375000	65.375000	B
69.464000	69.464000	B
69.499000	69.499000	B
69.514000	69.514000	B
70.184000	70.184000	B
70.219000	70.219000	B
71.404000	71.404000	B
72.136000	72.136000	B
72.152000	72.152000	B
72.197000	72.197000	B
72.210000	72.210000	B
73.308000	73.308000	B
73.340000	73.340000	B
73.353000	73.353000	B
74.027000	74.027000	B
74.059000	74.059000	B
74.070000	74.070000	B
74.111000	74.111000	B
75.246000	75.246000	B
75.291000	75.291000	B
75.978000	75.978000	B
75.992000	75.992000	B
76.036000	76.036000	B
77.148000	77.148000	B
77.180000	77.180000	B
77.191000	77.191000	B
77.212000	77.212000	B
77.320000	77.320000	B
77.868000	77.868000	B
77.898000	77.898000	B
77.952000	77.952000	B
79.085000	79.085000	B
79.789000	79.789000	B
79.799000	79.799000	B
79.815000	79.815000	B
79.874000	79.874000	B
80.988000	80.988000	B
81.019000	81.019000	B
81.096000	81.096000	B
81.707000	81.707000	B
81.740000	81.740000	B
81.752000	81.752000	B
81.797000	81.797000	B
82.924000	82.924000	B
83.673000	83.673000	B
83.732000	83.732000	B
84.830000	84.830000	B
84.838000	84.838000	B
84.855000	84.855000	B
85.580000	85.580000	B
85.632000	85.632000	B
86.749000	86.749000	B
86.854000	86.854000	B
87.531000	87.531000	B
87.577000	87.577000	B
88.668000	88.668000	B
88.697000	88.697000	B
89.418000	89.418000	B
89.432000	89.432000	B
89.451000	89.451000	B
89.472000	89.472000	B
90.566000	90.566000	B
91.085000	91.085000	B
91.104000	91.104000	B
91.125000	91.125000	B
91.379000	91.379000	B
92.217000	92.217000	B
92.490000	92.490000	B
92.541000	92.541000	B
93.208000	93.208000	B
93.455000	93.455000	B
94.415000	94.415000	B
94.668000	94.668000	B
95.136000	95.136000	B
96.339000	96.339000	B
96.415000	96.415000	B
97.049000	97.049000	B
97.287000	97.287000	B
98.257000	98.257000	B
98.488000	98.488000	B
98.591000	98.591000	B
98.978000	98.978000	B
100.129000	100.129000	B
100.254000	100.254000	B
100.888000	100.888000	B
101.081000	101.081000	B
101.125000	101.125000	B
102.090000	102.090000	B
102.197000	102.197000	B
102.240000	102.240000	B
102.335000	102.335000	B
102.380000	102.380000	B
102.808000	102.808000	B
104.015000	104.015000	B
104.094000	104.094000	B
104.731000	104.731000	B
104.978000	104.978000	B
105.949000	105.949000	B
106.263000	106.263000	B
106.362000	106.362000	B
106.383000	106.383000	B
106.407000	106.407000	B
106.518000	106.518000	B
106.553000	106.553000	B
106.573000	106.573000	B
106.771000	106.771000	B
106.796000	106.796000	B
106.829000	106.829000	B
106.841000	106.841000	B
106.864000	106.864000	B
107.040000	107.040000	B
107.224000	107.224000	B
107.319000	107.319000	B
107.360000	107.360000	B
107.622000	107.622000	B
107.704000	107.704000	B
107.727000	107.727000	B
107.761000	107.761000	B
107.851000	107.851000	B
107.919000	107.919000	B
108.574000	108.574000	B
108.816000	108.816000	B
109.769000	109.769000	B
109.820000	109.820000	B
109.897000	109.897000	B
109.965000	109.965000	B
110.009000	110.009000	B
110.027000	110.027000	B
110.490000	110.490000	B
111.688000	111.688000	B
112.414000	112.414000	B
112.651000	112.651000	B
113.614000	113.614000	B
113.626000	113.626000	B
113.803000	113.803000	B
113.848000	113.848000	B
114.327000	114.327000	B
114.383000	114.383000	B
114.399000	114.399000	B
115.470000	115.470000	B
115.582000	115.582000	B
116.250000	116.250000	B
116.496000	116.496000	B
117.451000	117.451000	B
117.501000	117.501000	B
117.688000	117.688000	B
117.884000	117.884000	B
117.956000	117.956000	B
117.970000	117.970000	B
118.115000	118.115000	B
118.130000	118.130000	B
118.144000	118.144000	B
118.157000	118.157000	B
119.374000	119.374000	B
120.089000	120.089000	B
120.327000	120.327000	B
120.394000	120.394000	B
121.289000	121.289000	B
