6.356000	6.356000	B
6.375000	6.375000	B
6.416000	6.416000	B
7.002000	7.002000	B
7.840000	7.840000	B
9.013000	9.013000	B
9.771000	9.771000	B
10.332000	10.332000	B
10.355000	10.355000	B
11.219000	11.219000	B
12.168000	12.168000	B
12.840000	12.840000	B
13.697000	13.697000	B
13.752000	13.752000	B
13.820000	13.820000	B
15.019000	15.019000	B
15.477000	15.477000	B
15.515000	15.515000	B
15.995000	15.995000	B
16.021000	16.021000	B
17.904000	17.904000	B
18.309000	18.309000	B
18.553000	18.553000	B
18.614000	18.614000	B
18.631000	18.631000	B
19.364000	19.364000	B
19.931000	19.931000	B
19.956000	19.956000	B
20.643000	20.643000	B
20.821000	20.821000	B
21.769000	21.769000	B
23.025000	23.025000	B
23.340000	23.340000	B
24.170000	24.170000	B
25.103000	25.103000	B
25.580000	25.580000	B
25.594000	25.594000	B
25.620000	25.620000	B
25.926000	25.926000	B
26.175000	26.175000	B
26.201000	26.201000	B
26.571000	26.571000	B
26.584000	26.584000	B
27.044000	27.044000	B
27.137000	27.137000	B
27.923000	27.923000	B
27.956000	27.956000	B
28.154000	28.154000	B
28.217000	28.217000	B
28.964000	28.964000	B
29.282000	29.282000	B
29.539000	29.539000	B
30.394000	30.394000	B
30.417000	30.417000	B
31.366000	31.366000	B
37.422000	37.422000	B
37.482000	37.482000	B
37.525000	37.525000	B
39.922000	39.922000	B
42.324000	42.324000	B
42.391000	42.391000	B
42.427000	42.427000	B
43.974000	43.974000	B
44.797000	44.797000	B
44.821000	44.821000	B
47.128000	47.128000	B
48.165000	48.165000	B
48.735000	48.735000	B
49.597000	49.597000	B
49.620000	49.620000	B
52.154000	52.154000	B
53.829000	53.829000	B
54.021000	54.021000	B
54.380000	54.380000	B
54.422000	54.422000	B
54.441000	54.441000	B
55.368000	55.368000	B
56.682000	56.682000	B
56.711000	56.711000	B
56.958000	56.958000	B
57.016000	57.016000	B
57.753000	57.753000	B
58.223000	58.223000	B
58.236000	58.236000	B
58.334000	58.334000	B
59.040000	59.040000	B
59.220000	59.220000	B
59.238000	59.238000	B
60.168000	60.168000	B
60.182000	60.182000	B
60.659000	60.659000	B
63.065000	63.065000	B
63.086000	63.086000	B
63.590000	63.590000	B
63.698000	63.698000	B
63.724000	63.724000	B
63.817000	63.817000	B
