12.829000	12.829000	B
16.098000	16.098000	B
18.641000	18.641000	B
18.750000	18.750000	B
18.765000	18.765000	B
18.793000	18.793000	B
18.817000	18.817000	B
18.845000	18.845000	B
18.874000	18.874000	B
21.470000	21.470000	B
22.533000	22.533000	B
22.553000	22.553000	B
22.573000	22.573000	B
22.595000	22.595000	B
22.847000	22.847000	B
22.874000	22.874000	B
23.177000	23.177000	B
23.192000	23.192000	B
23.781000	23.781000	B
25.779000	25.779000	B
25.797000	25.797000	B
25.818000	25.818000	B
38.673000	38.673000	B
38.683000	38.683000	B
38.689000	38.689000	B
38.708000	38.708000	B
38.727000	38.727000	B
38.745000	38.745000	B
38.763000	38.763000	B
38.782000	38.782000	B
41.073000	41.073000	B
41.085000	41.085000	B
43.929000	43.929000	B
44.002000	44.002000	B
44.032000	44.032000	B
44.038000	44.038000	B
44.573000	44.573000	B
49.011000	49.011000	B
56.413000	56.413000	B
56.442000	56.442000	B
56.453000	56.453000	B
56.468000	56.468000	B
59.709000	59.709000	B
59.726000	59.726000	B
59.745000	59.745000	B
60.460000	60.460000	B
60.470000	60.470000	B
60.495000	60.495000	B
60.514000	60.514000	B
60.532000	60.532000	B
60.978000	60.978000	B
60.994000	60.994000	B
61.523000	61.523000	B
61.538000	61.538000	B
61.556000	61.556000	B
63.433000	63.433000	B
63.933000	63.933000	B
64.052000	64.052000	B
64.098000	64.098000	B
64.472000	64.472000	B
64.525000	64.525000	B
64.547000	64.547000	B
65.094000	65.094000	B
65.120000	65.120000	B
65.872000	65.872000	B
65.945000	65.945000	B
66.175000	66.175000	B
66.200000	66.200000	B
66.231000	66.231000	B
66.256000	66.256000	B
66.334000	66.334000	B
66.359000	66.359000	B
66.386000	66.386000	B
66.413000	66.413000	B
66.440000	66.440000	B
66.464000	66.464000	B
66.492000	66.492000	B
66.519000	66.519000	B
66.629000	66.629000	B
66.676000	66.676000	B
66.702000	66.702000	B
66.967000	66.967000	B
66.980000	66.980000	B
67.016000	67.016000	B
67.030000	67.030000	B
67.042000	67.042000	B
67.103000	67.103000	B
67.187000	67.187000	B
67.233000	67.233000	B
67.256000	67.256000	B
67.280000	67.280000	B
67.413000	67.413000	B
67.444000	67.444000	B
67.461000	67.461000	B
67.497000	67.497000	B
67.548000	67.548000	B
68.606000	68.606000	B
68.710000	68.710000	B
68.734000	68.734000	B
70.935000	70.935000	B
70.969000	70.969000	B
70.984000	70.984000	B
71.000000	71.000000	B
71.157000	71.157000	B
71.173000	71.173000	B
71.189000	71.189000	B
73.235000	73.235000	B
73.387000	73.387000	B
73.413000	73.413000	B
73.579000	73.579000	B
73.606000	73.606000	B
73.624000	73.624000	B
73.636000	73.636000	B
73.740000	73.740000	B
73.769000	73.769000	B
73.837000	73.837000	B
73.864000	73.864000	B
76.418000	76.418000	B
76.442000	76.442000	B
76.467000	76.467000	B
76.494000	76.494000	B
77.775000	77.775000	B
77.800000	77.800000	B
86.661000	86.661000	B
86.679000	86.679000	B
101.131000	101.131000	B
101.140000	101.140000	B
102.200000	102.200000	B
102.210000	102.210000	B
102.237000	102.237000	B
102.275000	102.275000	B
102.302000	102.302000	B
102.313000	102.313000	B
102.329000	102.329000	B
102.427000	102.427000	B
103.776000	103.776000	B
103.905000	103.905000	B
103.930000	103.930000	B
103.956000	103.956000	B
110.400000	110.400000	B
110.416000	110.416000	B
111.083000	111.083000	B
111.286000	111.286000	B
111.305000	111.305000	B
112.723000	112.723000	B
112.762000	112.762000	B
112.774000	112.774000	B
112.803000	112.803000	B
112.812000	112.812000	B
112.863000	112.863000	B
114.031000	114.031000	B
114.052000	114.052000	B
114.608000	114.608000	B
114.634000	114.634000	B
114.641000	114.641000	B
114.658000	114.658000	B
114.787000	114.787000	B
114.812000	114.812000	B
114.839000	114.839000	B
114.851000	114.851000	B
114.864000	114.864000	B
115.868000	115.868000	B
115.888000	115.888000	B
115.913000	115.913000	B
121.229000	121.229000	B
